"Note"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Falls (W00-W19)"	"GR113-118"	98	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	267	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	71	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	104	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	58	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	70	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	59	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Septicemia (A40-A41)"	"GR113-010"	164	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	236	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2112	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	58	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	185	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	78	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	155	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	521	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant melanoma of skin (C43)"	"GR113-028"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of breast (C50)"	"GR113-029"	149	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	114	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	49	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	59	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	228	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	76	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Leukemia (C91-C95)"	"GR113-040"	98	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	49	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	276	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	68	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Anemias (D50-D64)"	"GR113-045"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	290	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Malnutrition (E40-E46)"	"GR113-048"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Parkinson disease (G20-G21)"	"GR113-051"	137	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Alzheimer disease (G30)"	"GR113-052"	407	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	3095	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2338	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Hypertensive heart disease (I11)"	"GR113-056"	203	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1101	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	391	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	696	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	72	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	624	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other heart diseases (I26-I51)"	"GR113-064"	999	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Heart failure (I50)"	"GR113-067"	422	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	573	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	132	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	550	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Atherosclerosis (I70)"	"GR113-071"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	61	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	376	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Influenza (J09-J11)"	"GR113-077"	73	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Pneumonia (J12-J18)"	"GR113-078"	303	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	551	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Emphysema (J43)"	"GR113-084"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Asthma (J45-J46)"	"GR113-085"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	503	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	83	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	160	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Peptic ulcer (K25-K28)"	"GR113-090"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	138	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Alcoholic liver disease (K70)"	"GR113-094"	56	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	82	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	262	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Renal failure (N17-N19)"	"GR113-100"	259	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	105	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"All other diseases (Residual) "	"GR113-111"	1203	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	558	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	68	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	60	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	490	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Falls (W00-W19)"	"GR113-118"	119	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	283	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	70	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	110	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	42	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	68	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	55	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"#COVID-19 (U07.1)"	"GR113-137"	194	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Septicemia (A40-A41)"	"GR113-010"	118	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	2460	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1989	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	59	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	47	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	181	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	96	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	148	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	465	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant melanoma of skin (C43)"	"GR113-028"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of breast (C50)"	"GR113-029"	145	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	105	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	51	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	179	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	59	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Leukemia (C91-C95)"	"GR113-040"	79	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	241	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	55	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Anemias (D50-D64)"	"GR113-045"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	326	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Malnutrition (E40-E46)"	"GR113-048"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Parkinson disease (G20-G21)"	"GR113-051"	146	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Alzheimer disease (G30)"	"GR113-052"	446	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	3292	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2458	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Hypertensive heart disease (I11)"	"GR113-056"	239	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1155	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	410	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	730	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	84	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	646	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Other heart diseases (I26-I51)"	"GR113-064"	1011	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Heart failure (I50)"	"GR113-067"	390	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	616	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	157	Not Applicable	Not Applicable
