"Notes"	"Residence State"	"Residence State Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Sep., 2021"	"2021/09"	75	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Oct., 2021"	"2021/10"	67	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Nov., 2021"	"2021/11"	75	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Dec., 2021"	"2021/12"	58	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Jan., 2022"	"2022/01"	98	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Feb., 2022"	"2022/02"	59	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Mar., 2022"	"2022/03"	61	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Apr., 2022"	"2022/04"	68	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"May, 2022"	"2022/05"	80	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Jun., 2022"	"2022/06"	83	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Jul., 2022"	"2022/07"	83	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Aug., 2022"	"2022/08"	89	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Sep., 2022"	"2022/09"	78	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Oct., 2022"	"2022/10"	88	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Nov., 2022"	"2022/11"	62	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Dec., 2022"	"2022/12"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Jan., 2023 (provisional)"	"2023/01"	77	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Feb., 2023 (provisional)"	"2023/02"	55	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Mar., 2023 (provisional)"	"2023/03"	86	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Apr., 2023 (provisional)"	"2023/04"	74	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"May, 2023 (provisional)"	"2023/05"	60	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Jun., 2023 (provisional)"	"2023/06"	68	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Jul., 2023 (provisional)"	"2023/07"	60	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Aug., 2023 (provisional)"	"2023/08"	66	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Sep., 2023 (provisional)"	"2023/09"	54	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Oct., 2023 (provisional)"	"2023/10"	62	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Nov., 2023 (provisional)"	"2023/11"	66	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Dec., 2023 (provisional)"	"2023/12"	72	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Jan., 2024 (provisional)"	"2024/01"	84	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Feb., 2024 (provisional)"	"2024/02"	73	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Mar., 2024 (provisional)"	"2024/03"	63	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Apr., 2024 (provisional)"	"2024/04"	60	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"May, 2024 (provisional)"	"2024/05"	77	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Jun., 2024 (provisional)"	"2024/06"	61	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Jul., 2024 (provisional)"	"2024/07"	66	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Aug., 2024 (provisional)"	"2024/08"	72	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Sep., 2024 (provisional)"	"2024/09"	65	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mental and behavioural disorders"	"F01-F99"	"Oct., 2024 (provisional)"	"2024/10"	57	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jan., 2020"	"2020/01"	87	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Feb., 2020"	"2020/02"	65	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Mar., 2020"	"2020/03"	91	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Apr., 2020"	"2020/04"	75	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"May, 2020"	"2020/05"	67	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jun., 2020"	"2020/06"	88	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jul., 2020"	"2020/07"	78	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Aug., 2020"	"2020/08"	87	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Sep., 2020"	"2020/09"	92	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Oct., 2020"	"2020/10"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Nov., 2020"	"2020/11"	84	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Dec., 2020"	"2020/12"	64	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jan., 2021"	"2021/01"	63	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Feb., 2021"	"2021/02"	67	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Mar., 2021"	"2021/03"	86	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Apr., 2021"	"2021/04"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"May, 2021"	"2021/05"	75	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jun., 2021"	"2021/06"	88	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jul., 2021"	"2021/07"	72	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Aug., 2021"	"2021/08"	101	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Sep., 2021"	"2021/09"	74	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Oct., 2021"	"2021/10"	70	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Nov., 2021"	"2021/11"	85	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Dec., 2021"	"2021/12"	84	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jan., 2022"	"2022/01"	77	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Feb., 2022"	"2022/02"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Mar., 2022"	"2022/03"	71	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Apr., 2022"	"2022/04"	76	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"May, 2022"	"2022/05"	102	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jun., 2022"	"2022/06"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jul., 2022"	"2022/07"	93	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Aug., 2022"	"2022/08"	93	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Sep., 2022"	"2022/09"	79	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Oct., 2022"	"2022/10"	99	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Nov., 2022"	"2022/11"	85	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Dec., 2022"	"2022/12"	90	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jan., 2023 (provisional)"	"2023/01"	96	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Feb., 2023 (provisional)"	"2023/02"	70	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Mar., 2023 (provisional)"	"2023/03"	81	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Apr., 2023 (provisional)"	"2023/04"	87	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"May, 2023 (provisional)"	"2023/05"	85	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jun., 2023 (provisional)"	"2023/06"	87	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jul., 2023 (provisional)"	"2023/07"	79	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Aug., 2023 (provisional)"	"2023/08"	79	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Sep., 2023 (provisional)"	"2023/09"	65	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Oct., 2023 (provisional)"	"2023/10"	80	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Nov., 2023 (provisional)"	"2023/11"	87	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Dec., 2023 (provisional)"	"2023/12"	77	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jan., 2024 (provisional)"	"2024/01"	99	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Feb., 2024 (provisional)"	"2024/02"	79	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Mar., 2024 (provisional)"	"2024/03"	80	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Apr., 2024 (provisional)"	"2024/04"	84	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"May, 2024 (provisional)"	"2024/05"	79	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jun., 2024 (provisional)"	"2024/06"	104	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Jul., 2024 (provisional)"	"2024/07"	93	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Aug., 2024 (provisional)"	"2024/08"	103	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Sep., 2024 (provisional)"	"2024/09"	64	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the nervous system"	"G00-G98"	"Oct., 2024 (provisional)"	"2024/10"	78	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2020"	"2020/01"	368	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2020"	"2020/02"	338	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2020"	"2020/03"	300	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2020"	"2020/04"	278	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"May, 2020"	"2020/05"	298	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2020"	"2020/06"	292	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2020"	"2020/07"	308	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2020"	"2020/08"	327	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2020"	"2020/09"	286	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2020"	"2020/10"	281	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Nov., 2020"	"2020/11"	321	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Dec., 2020"	"2020/12"	337	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2021"	"2021/01"	264	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2021"	"2021/02"	329	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2021"	"2021/03"	376	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2021"	"2021/04"	305	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"May, 2021"	"2021/05"	319	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2021"	"2021/06"	297	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2021"	"2021/07"	314	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2021"	"2021/08"	355	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2021"	"2021/09"	356	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2021"	"2021/10"	312	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Nov., 2021"	"2021/11"	315	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Dec., 2021"	"2021/12"	325	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2022"	"2022/01"	404	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2022"	"2022/02"	343	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2022"	"2022/03"	327	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2022"	"2022/04"	315	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"May, 2022"	"2022/05"	361	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2022"	"2022/06"	331	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2022"	"2022/07"	311	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2022"	"2022/08"	335	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2022"	"2022/09"	344	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2022"	"2022/10"	340	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Nov., 2022"	"2022/11"	335	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Dec., 2022"	"2022/12"	341	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2023 (provisional)"	"2023/01"	366	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2023 (provisional)"	"2023/02"	312	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2023 (provisional)"	"2023/03"	393	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2023 (provisional)"	"2023/04"	308	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"May, 2023 (provisional)"	"2023/05"	325	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2023 (provisional)"	"2023/06"	300	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2023 (provisional)"	"2023/07"	341	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2023 (provisional)"	"2023/08"	337	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2023 (provisional)"	"2023/09"	301	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2023 (provisional)"	"2023/10"	316	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Nov., 2023 (provisional)"	"2023/11"	312	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Dec., 2023 (provisional)"	"2023/12"	323	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2024 (provisional)"	"2024/01"	407	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2024 (provisional)"	"2024/02"	367	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2024 (provisional)"	"2024/03"	358	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2024 (provisional)"	"2024/04"	325	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"May, 2024 (provisional)"	"2024/05"	321	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2024 (provisional)"	"2024/06"	290	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2024 (provisional)"	"2024/07"	363	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2024 (provisional)"	"2024/08"	305	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2024 (provisional)"	"2024/09"	274	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2024 (provisional)"	"2024/10"	262	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Jan., 2020"	"2020/01"	104	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Feb., 2020"	"2020/02"	96	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Mar., 2020"	"2020/03"	87	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Apr., 2020"	"2020/04"	64	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"May, 2020"	"2020/05"	68	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Jun., 2020"	"2020/06"	76	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Jul., 2020"	"2020/07"	59	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Aug., 2020"	"2020/08"	60	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Sep., 2020"	"2020/09"	64	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Oct., 2020"	"2020/10"	67	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Nov., 2020"	"2020/11"	60	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Dec., 2020"	"2020/12"	71	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Jan., 2021"	"2021/01"	71	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Feb., 2021"	"2021/02"	65	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Mar., 2021"	"2021/03"	70	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Apr., 2021"	"2021/04"	83	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"May, 2021"	"2021/05"	72	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Jun., 2021"	"2021/06"	59	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Jul., 2021"	"2021/07"	63	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Aug., 2021"	"2021/08"	68	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Sep., 2021"	"2021/09"	81	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Oct., 2021"	"2021/10"	74	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Diseases of the respiratory system"	"J00-J98"	"Nov., 2021"	"2021/11"	81	Not Applicable	Not Applicable
