"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - Injury Intent"	"UCD - Injury Intent Code"	Deaths	Population	Crude Rate
	"Idaho"	"16"	"Nov., 2021"	"2021/11"	"Unintentional"	"1"	103	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2021"	"2021/11"	"Suicide"	"2"	28	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2021"	"2021/11"	"Non-Injury, no intent classified"	"9"	1551	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2021"	"2021/12"	"Unintentional"	"1"	91	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2021"	"2021/12"	"Suicide"	"2"	25	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2021"	"2021/12"	"Non-Injury, no intent classified"	"9"	1524	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2022"	"2022/01"	"Unintentional"	"1"	114	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2022"	"2022/01"	"Suicide"	"2"	30	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2022"	"2022/01"	"Non-Injury, no intent classified"	"9"	1582	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2022"	"2022/02"	"Unintentional"	"1"	74	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2022"	"2022/02"	"Suicide"	"2"	25	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2022"	"2022/02"	"Non-Injury, no intent classified"	"9"	1421	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2022"	"2022/03"	"Unintentional"	"1"	84	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2022"	"2022/03"	"Suicide"	"2"	38	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2022"	"2022/03"	"Non-Injury, no intent classified"	"9"	1265	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2022"	"2022/04"	"Unintentional"	"1"	88	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2022"	"2022/04"	"Suicide"	"2"	43	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2022"	"2022/04"	"Non-Injury, no intent classified"	"9"	1164	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2022"	"2022/05"	"Unintentional"	"1"	65	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2022"	"2022/05"	"Suicide"	"2"	43	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2022"	"2022/05"	"Non-Injury, no intent classified"	"9"	1131	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2022"	"2022/06"	"Unintentional"	"1"	102	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2022"	"2022/06"	"Suicide"	"2"	47	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2022"	"2022/06"	"Non-Injury, no intent classified"	"9"	1240	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2022"	"2022/07"	"Unintentional"	"1"	129	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2022"	"2022/07"	"Suicide"	"2"	31	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2022"	"2022/07"	"Non-Injury, no intent classified"	"9"	1301	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2022"	"2022/08"	"Unintentional"	"1"	101	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2022"	"2022/08"	"Suicide"	"2"	39	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2022"	"2022/08"	"Non-Injury, no intent classified"	"9"	1267	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2022"	"2022/09"	"Unintentional"	"1"	101	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2022"	"2022/09"	"Suicide"	"2"	30	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2022"	"2022/09"	"Non-Injury, no intent classified"	"9"	1154	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2022"	"2022/10"	"Unintentional"	"1"	109	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2022"	"2022/10"	"Suicide"	"2"	42	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2022"	"2022/10"	"Non-Injury, no intent classified"	"9"	1219	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2022"	"2022/11"	"Unintentional"	"1"	94	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2022"	"2022/11"	"Suicide"	"2"	36	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2022"	"2022/11"	"Non-Injury, no intent classified"	"9"	1305	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2022"	"2022/12"	"Unintentional"	"1"	102	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2022"	"2022/12"	"Suicide"	"2"	40	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2022"	"2022/12"	"Non-Injury, no intent classified"	"9"	1425	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2023 (provisional)"	"2023/01"	"Unintentional"	"1"	88	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2023 (provisional)"	"2023/01"	"Suicide"	"2"	41	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2023 (provisional)"	"2023/01"	"Non-Injury, no intent classified"	"9"	1310	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2023 (provisional)"	"2023/02"	"Unintentional"	"1"	89	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2023 (provisional)"	"2023/02"	"Suicide"	"2"	33	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2023 (provisional)"	"2023/02"	"Non-Injury, no intent classified"	"9"	1117	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2023 (provisional)"	"2023/03"	"Unintentional"	"1"	124	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2023 (provisional)"	"2023/03"	"Suicide"	"2"	36	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2023 (provisional)"	"2023/03"	"Non-Injury, no intent classified"	"9"	1261	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2023 (provisional)"	"2023/04"	"Unintentional"	"1"	108	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2023 (provisional)"	"2023/04"	"Suicide"	"2"	47	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2023 (provisional)"	"2023/04"	"Non-Injury, no intent classified"	"9"	1217	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2023 (provisional)"	"2023/05"	"Unintentional"	"1"	85	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2023 (provisional)"	"2023/05"	"Suicide"	"2"	35	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2023 (provisional)"	"2023/05"	"Non-Injury, no intent classified"	"9"	1261	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2023 (provisional)"	"2023/06"	"Unintentional"	"1"	97	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2023 (provisional)"	"2023/06"	"Suicide"	"2"	35	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2023 (provisional)"	"2023/06"	"Homicide"	"3"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2023 (provisional)"	"2023/06"	"Non-Injury, no intent classified"	"9"	1159	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2023 (provisional)"	"2023/07"	"Unintentional"	"1"	120	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2023 (provisional)"	"2023/07"	"Suicide"	"2"	38	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2023 (provisional)"	"2023/07"	"Non-Injury, no intent classified"	"9"	1179	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2023 (provisional)"	"2023/08"	"Unintentional"	"1"	120	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2023 (provisional)"	"2023/08"	"Suicide"	"2"	43	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2023 (provisional)"	"2023/08"	"Non-Injury, no intent classified"	"9"	1190	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2023 (provisional)"	"2023/09"	"Unintentional"	"1"	94	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2023 (provisional)"	"2023/09"	"Suicide"	"2"	47	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2023 (provisional)"	"2023/09"	"Non-Injury, no intent classified"	"9"	1148	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2023 (provisional)"	"2023/10"	"Unintentional"	"1"	126	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2023 (provisional)"	"2023/10"	"Suicide"	"2"	39	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2023 (provisional)"	"2023/10"	"Non-Injury, no intent classified"	"9"	1265	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2023 (provisional)"	"2023/11"	"Unintentional"	"1"	105	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2023 (provisional)"	"2023/11"	"Suicide"	"2"	37	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2023 (provisional)"	"2023/11"	"Non-Injury, no intent classified"	"9"	1218	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2023 (provisional)"	"2023/12"	"Unintentional"	"1"	83	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2023 (provisional)"	"2023/12"	"Suicide"	"2"	29	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2023 (provisional)"	"2023/12"	"Non-Injury, no intent classified"	"9"	1370	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2024 (provisional)"	"2024/01"	"Unintentional"	"1"	100	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2024 (provisional)"	"2024/01"	"Suicide"	"2"	34	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2024 (provisional)"	"2024/01"	"Non-Injury, no intent classified"	"9"	1410	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2024 (provisional)"	"2024/02"	"Unintentional"	"1"	78	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2024 (provisional)"	"2024/02"	"Suicide"	"2"	38	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2024 (provisional)"	"2024/02"	"Non-Injury, no intent classified"	"9"	1204	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2024 (provisional)"	"2024/03"	"Unintentional"	"1"	93	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2024 (provisional)"	"2024/03"	"Suicide"	"2"	35	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2024 (provisional)"	"2024/03"	"Non-Injury, no intent classified"	"9"	1286	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2024 (provisional)"	"2024/04"	"Unintentional"	"1"	85	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2024 (provisional)"	"2024/04"	"Suicide"	"2"	28	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2024 (provisional)"	"2024/04"	"Non-Injury, no intent classified"	"9"	1223	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2024 (provisional)"	"2024/05"	"Unintentional"	"1"	33	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2024 (provisional)"	"2024/05"	"Suicide"	"2"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2024 (provisional)"	"2024/05"	"Non-Injury, no intent classified"	"9"	1314	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2024 (provisional)"	"2024/06"	"Non-Injury, no intent classified"	"9"	1418	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2024 (provisional)"	"2024/07"	"Non-Injury, no intent classified"	"9"	1350	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2024 (provisional)"	"2024/08"	"Non-Injury, no intent classified"	"9"	1402	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2024 (provisional)"	"2024/09"	"Non-Injury, no intent classified"	"9"	1328	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2024 (provisional)"	"2024/10"	"Non-Injury, no intent classified"	"9"	1236	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2024 (provisional and partial)"	"2024/11"	"Non-Injury, no intent classified"	"9"	57	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2020"	"2020/01"	"Unintentional"	"1"	582	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2020"	"2020/01"	"Suicide"	"2"	118	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2020"	"2020/01"	"Homicide"	"3"	77	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2020"	"2020/01"	"Undetermined "	"4"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2020"	"2020/01"	"Non-Injury, no intent classified"	"9"	9367	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Unintentional"	"1"	530	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Suicide"	"2"	104	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Homicide"	"3"	70	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	"Non-Injury, no intent classified"	"9"	8779	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Unintentional"	"1"	558	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Suicide"	"2"	110	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Homicide"	"3"	55	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Undetermined "	"4"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	"Non-Injury, no intent classified"	"9"	9645	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Unintentional"	"1"	569	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Suicide"	"2"	110	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Homicide"	"3"	104	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Undetermined "	"4"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	"Non-Injury, no intent classified"	"9"	11913	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2020"	"2020/05"	"Unintentional"	"1"	676	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2020"	"2020/05"	"Suicide"	"2"	130	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2020"	"2020/05"	"Homicide"	"3"	125	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2020"	"2020/05"	"Non-Injury, no intent classified"	"9"	11565	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2020"	"2020/06"	"Unintentional"	"1"	632	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2020"	"2020/06"	"Suicide"	"2"	119	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2020"	"2020/06"	"Homicide"	"3"	152	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2020"	"2020/06"	"Undetermined "	"4"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2020"	"2020/06"	"Non-Injury, no intent classified"	"9"	9132	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2020"	"2020/07"	"Unintentional"	"1"	611	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2020"	"2020/07"	"Suicide"	"2"	125	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2020"	"2020/07"	"Homicide"	"3"	178	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2020"	"2020/07"	"Undetermined "	"4"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2020"	"2020/07"	"Non-Injury, no intent classified"	"9"	8698	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2020"	"2020/08"	"Unintentional"	"1"	627	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2020"	"2020/08"	"Suicide"	"2"	124	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2020"	"2020/08"	"Homicide"	"3"	126	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2020"	"2020/08"	"Undetermined "	"4"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2020"	"2020/08"	"Non-Injury, no intent classified"	"9"	8950	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2020"	"2020/09"	"Unintentional"	"1"	604	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2020"	"2020/09"	"Suicide"	"2"	121	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2020"	"2020/09"	"Homicide"	"3"	133	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2020"	"2020/09"	"Undetermined "	"4"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2020"	"2020/09"	"Non-Injury, no intent classified"	"9"	8654	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2020"	"2020/10"	"Unintentional"	"1"	584	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2020"	"2020/10"	"Suicide"	"2"	98	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2020"	"2020/10"	"Homicide"	"3"	126	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2020"	"2020/10"	"Non-Injury, no intent classified"	"9"	9778	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2020"	"2020/11"	"Unintentional"	"1"	611	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2020"	"2020/11"	"Suicide"	"2"	105	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2020"	"2020/11"	"Homicide"	"3"	108	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2020"	"2020/11"	"Non-Injury, no intent classified"	"9"	12449	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2020"	"2020/12"	"Unintentional"	"1"	586	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2020"	"2020/12"	"Suicide"	"2"	98	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2020"	"2020/12"	"Homicide"	"3"	99	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2020"	"2020/12"	"Non-Injury, no intent classified"	"9"	13710	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2021"	"2021/01"	"Unintentional"	"1"	542	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2021"	"2021/01"	"Suicide"	"2"	115	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2021"	"2021/01"	"Homicide"	"3"	106	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2021"	"2021/01"	"Non-Injury, no intent classified"	"9"	11578	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2021"	"2021/02"	"Unintentional"	"1"	489	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2021"	"2021/02"	"Suicide"	"2"	107	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2021"	"2021/02"	"Homicide"	"3"	77	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2021"	"2021/02"	"Non-Injury, no intent classified"	"9"	9418	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2021"	"2021/03"	"Unintentional"	"1"	626	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2021"	"2021/03"	"Suicide"	"2"	113	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2021"	"2021/03"	"Homicide"	"3"	95	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2021"	"2021/03"	"Undetermined "	"4"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2021"	"2021/03"	"Non-Injury, no intent classified"	"9"	8955	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2021"	"2021/04"	"Unintentional"	"1"	647	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2021"	"2021/04"	"Suicide"	"2"	108	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2021"	"2021/04"	"Homicide"	"3"	98	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2021"	"2021/04"	"Non-Injury, no intent classified"	"9"	8889	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2021"	"2021/05"	"Unintentional"	"1"	658	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2021"	"2021/05"	"Suicide"	"2"	127	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2021"	"2021/05"	"Homicide"	"3"	135	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2021"	"2021/05"	"Undetermined "	"4"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2021"	"2021/05"	"Non-Injury, no intent classified"	"9"	8910	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Unintentional"	"1"	664	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Suicide"	"2"	135	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Homicide"	"3"	139	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Undetermined "	"4"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	"Non-Injury, no intent classified"	"9"	8235	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Unintentional"	"1"	719	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Suicide"	"2"	109	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Homicide"	"3"	167	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Undetermined "	"4"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	"Non-Injury, no intent classified"	"9"	8600	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2021"	"2021/08"	"Unintentional"	"1"	693	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2021"	"2021/08"	"Suicide"	"2"	139	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2021"	"2021/08"	"Homicide"	"3"	155	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2021"	"2021/08"	"Undetermined "	"4"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2021"	"2021/08"	"Non-Injury, no intent classified"	"9"	9181	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2021"	"2021/09"	"Unintentional"	"1"	669	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2021"	"2021/09"	"Suicide"	"2"	126	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2021"	"2021/09"	"Homicide"	"3"	155	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2021"	"2021/09"	"Undetermined "	"4"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2021"	"2021/09"	"Non-Injury, no intent classified"	"9"	9403	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2021"	"2021/10"	"Unintentional"	"1"	656	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2021"	"2021/10"	"Suicide"	"2"	135	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2021"	"2021/10"	"Homicide"	"3"	136	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2021"	"2021/10"	"Non-Injury, no intent classified"	"9"	9639	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2021"	"2021/11"	"Unintentional"	"1"	646	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2021"	"2021/11"	"Suicide"	"2"	121	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2021"	"2021/11"	"Homicide"	"3"	118	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2021"	"2021/11"	"Undetermined "	"4"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2021"	"2021/11"	"Non-Injury, no intent classified"	"9"	9811	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2021"	"2021/12"	"Unintentional"	"1"	655	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2021"	"2021/12"	"Suicide"	"2"	119	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2021"	"2021/12"	"Homicide"	"3"	106	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2021"	"2021/12"	"Undetermined "	"4"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2021"	"2021/12"	"Non-Injury, no intent classified"	"9"	11681	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2022"	"2022/01"	"Unintentional"	"1"	708	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2022"	"2022/01"	"Suicide"	"2"	126	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2022"	"2022/01"	"Homicide"	"3"	98	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2022"	"2022/01"	"Non-Injury, no intent classified"	"9"	13979	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2022"	"2022/02"	"Unintentional"	"1"	631	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2022"	"2022/02"	"Suicide"	"2"	113	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2022"	"2022/02"	"Homicide"	"3"	89	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2022"	"2022/02"	"Non-Injury, no intent classified"	"9"	9615	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2022"	"2022/03"	"Unintentional"	"1"	652	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2022"	"2022/03"	"Suicide"	"2"	130	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2022"	"2022/03"	"Homicide"	"3"	68	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2022"	"2022/03"	"Undetermined "	"4"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2022"	"2022/03"	"Non-Injury, no intent classified"	"9"	8896	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2022"	"2022/04"	"Unintentional"	"1"	564	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2022"	"2022/04"	"Suicide"	"2"	132	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2022"	"2022/04"	"Homicide"	"3"	103	Not Applicable	Not Applicable
