"Notes"	"Residence State"	"Residence State Code"	"Place of Death"	"Place of Death Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"Decedent's home"	"4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	815	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	488	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"#COVID-19 (U07.1)"	"GR113-137"	1165	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#Septicemia (A40-A41)"	"GR113-010"	605	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10308	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	457	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#Alzheimer disease (G30)"	"GR113-052"	453	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3638	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2711	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	416	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1268	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	285	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	445	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	44	Not Applicable	Not Applicable
	"Maryland"	"24"	"Hospice facility"	"5"	"#COVID-19 (U07.1)"	"GR113-137"	1233	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#Septicemia (A40-A41)"	"GR113-010"	155	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3830	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1374	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#Alzheimer disease (G30)"	"GR113-052"	1740	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	8482	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2669	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	251	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1287	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	309	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	528	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	86	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nursing home/long term care"	"6"	"#COVID-19 (U07.1)"	"GR113-137"	2206	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#Septicemia (A40-A41)"	"GR113-010"	71	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3285	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	607	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#Alzheimer disease (G30)"	"GR113-052"	1337	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	4563	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1820	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	101	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	565	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	125	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	148	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	265	Not Applicable	Not Applicable
	"Maryland"	"24"	"Other"	"7"	"#COVID-19 (U07.1)"	"GR113-137"	506	Not Applicable	Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Residence States: Hawaii (15); Idaho (16); Illinois (17); Indiana (18); Iowa (19); Kansas (20); Kentucky (21); Louisiana (22);"
"Maine (23); Maryland (24)"
"UCD - ICD-10 113 Cause List: #Septicemia (A40-A41); #Malignant neoplasms (C00-C97); #Diabetes mellitus (E10-E14); #Alzheimer"
"disease (G30); #Diseases of heart (I00-I09,I11,I13,I20-I51); #Cerebrovascular diseases (I60-I69); #Influenza and pneumonia"
"(J09-J18); #Chronic lower respiratory diseases (J40-J47); Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98);"
"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27); Symptoms, signs and abnormal clinical and laboratory"
"findings, not elsewhere classified (R00-R99); #COVID-19 (U07.1)"
"Year/Month: 2020; 2021; 2022; 2023 (provisional); 2024 (provisional and partial)"
"Group By: Residence State; Place of Death; UCD - ICD-10 113 Cause List"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Nov 15, 2024 2:19:11 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2022,"
"and from provisional data for years 2023-2024, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Nov 15, 2024 2:19:11"
"AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Totals and Percent of Total are disabled when data are grouped by 113 or 130 Cause Lists. Check Caveats below for more"
"information."
"3. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"4. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Totals and Percent of Total are disabled when data are grouped by a 113 or 130 Cause List because both aggregate and detailed"
"values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be"
"misleading."
"2. Population and rates are labeled 'Not Applicable' when location of Death's Occurrence, Autopsy, Place of Death, Weekday or"
"Month are grouped by or limited, due to lack of a valid population. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#NotApplicableRates."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"5. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"
"compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences"
"in information available to individual states and probable errors. Deaths with the underlying cause classified with O00-O99 are"
"subject to further processing before these deaths records are considered final. Provisional deaths have not undergone full"
"processing and review and therefore should not be considered final for statistical purposes. Caution should be used in"
"interpreting these data. More information can be found at: https://www.cdc.gov/nchs/maternal-mortality/."
"6. Deaths related to external causes of injury or sudden death: In the provisional mortality data, causes of death classified as"
"external causes of injury (ICD-10 codes V01-Y89), sudden deaths (ICD-10 codes R95 and R96), or drug poisoning (ICD-10 codes"
"T36-T50), have the cause of death labeled as 'Data not shown due to 6 month lag to account for delays in death certificate"
"completion for certain causes of death.' For these deaths occurring 24 weeks prior to the final date in the provisional data,"
"the number of deaths and related statistics are not available by specific cause of death for ICD-10 codes V01-Y89, R95, R96, or"
"T36-T50. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#999."
"7. Deaths occurring through November 02, 2024 as of November 10, 2024."
