"Notes"	"Residence State"	"Residence State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	532	1475455	36.1
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	158	1475455	10.7
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	585	1475455	39.6
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	205	1475455	13.9
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	245	1475455	16.6
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	300	1475455	20.3
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#COVID-19 (U07.1)"	"GR113-137"	152	1475455	10.3
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#Septicemia (A40-A41)"	"GR113-010"	504	2271906	22.2
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4811	2271906	211.8
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	699	2271906	30.8
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#Alzheimer disease (G30)"	"GR113-052"	1157	2271906	50.9
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	4966	2271906	218.6
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1271	2271906	55.9
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	421	2271906	18.5
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1679	2271906	73.9
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	412	2271906	18.1
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	460	2271906	20.2
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	440	2271906	19.4
	"Kentucky"	"21"	"Female"	"F"	"2020"	"2020"	"#COVID-19 (U07.1)"	"GR113-137"	2060	2271906	90.7
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#Septicemia (A40-A41)"	"GR113-010"	473	2275505	20.8
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4627	2275505	203.3
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	779	2275505	34.2
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#Alzheimer disease (G30)"	"GR113-052"	1120	2275505	49.2
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5188	2275505	228.0
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1357	2275505	59.6
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	381	2275505	16.7
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1757	2275505	77.2
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	458	2275505	20.1
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	564	2275505	24.8
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	402	2275505	17.7
	"Kentucky"	"21"	"Female"	"F"	"2021"	"2021"	"#COVID-19 (U07.1)"	"GR113-137"	3357	2275505	147.5
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#Septicemia (A40-A41)"	"GR113-010"	502	2271801	22.1
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4886	2271801	215.1
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	776	2271801	34.2
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#Alzheimer disease (G30)"	"GR113-052"	1057	2271801	46.5
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5171	2271801	227.6
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1322	2271801	58.2
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	447	2271801	19.7
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1763	2271801	77.6
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	484	2271801	21.3
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	575	2271801	25.3
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	394	2271801	17.3
	"Kentucky"	"21"	"Female"	"F"	"2022"	"2022"	"#COVID-19 (U07.1)"	"GR113-137"	1941	2271801	85.4
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Septicemia (A40-A41)"	"GR113-010"	513	2271801	22.6
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4976	2271801	219.0
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	706	2271801	31.1
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Alzheimer disease (G30)"	"GR113-052"	1001	2271801	44.1
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	4827	2271801	212.5
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1271	2271801	55.9
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	379	2271801	16.7
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1798	2271801	79.1
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	460	2271801	20.2
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	621	2271801	27.3
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	382	2271801	16.8
	"Kentucky"	"21"	"Female"	"F"	"2023 (provisional)"	"2023"	"#COVID-19 (U07.1)"	"GR113-137"	500	2271801	22.0
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Septicemia (A40-A41)"	"GR113-010"	380	2271801	16.7
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3952	2271801	174.0
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	515	2271801	22.7
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Alzheimer disease (G30)"	"GR113-052"	815	2271801	35.9
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	4038	2271801	177.7
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1014	2271801	44.6
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	319	2271801	14.0
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1478	2271801	65.1
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	393	2271801	17.3
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	469	2271801	20.6
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	296	2271801	13.0
	"Kentucky"	"21"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#COVID-19 (U07.1)"	"GR113-137"	256	2271801	11.3
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#Septicemia (A40-A41)"	"GR113-010"	447	2205345	20.3
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	5370	2205345	243.5
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	850	2205345	38.5
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#Alzheimer disease (G30)"	"GR113-052"	562	2205345	25.5
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	6379	2205345	289.3
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1057	2205345	47.9
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	477	2205345	21.6
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1557	2205345	70.6
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	439	2205345	19.9
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	448	2205345	20.3
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	305	2205345	13.8
	"Kentucky"	"21"	"Male"	"M"	"2020"	"2020"	"#COVID-19 (U07.1)"	"GR113-137"	2072	2205345	94.0
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#Septicemia (A40-A41)"	"GR113-010"	450	2233889	20.1
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	5623	2233889	251.7
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	986	2233889	44.1
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#Alzheimer disease (G30)"	"GR113-052"	512	2233889	22.9
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	6509	2233889	291.4
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1071	2233889	47.9
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	358	2233889	16.0
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1486	2233889	66.5
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	457	2233889	20.5
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	566	2233889	25.3
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	281	2233889	12.6
	"Kentucky"	"21"	"Male"	"M"	"2021"	"2021"	"#COVID-19 (U07.1)"	"GR113-137"	4102	2233889	183.6
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#Septicemia (A40-A41)"	"GR113-010"	513	2240509	22.9
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	5414	2240509	241.6
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	892	2240509	39.8
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#Alzheimer disease (G30)"	"GR113-052"	452	2240509	20.2
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	6483	2240509	289.4
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1044	2240509	46.6
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	441	2240509	19.7
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1497	2240509	66.8
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	442	2240509	19.7
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	652	2240509	29.1
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	304	2240509	13.6
	"Kentucky"	"21"	"Male"	"M"	"2022"	"2022"	"#COVID-19 (U07.1)"	"GR113-137"	2142	2240509	95.6
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Septicemia (A40-A41)"	"GR113-010"	495	2240509	22.1
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	5641	2240509	251.8
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	914	2240509	40.8
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Alzheimer disease (G30)"	"GR113-052"	472	2240509	21.1
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	6161	2240509	275.0
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	978	2240509	43.7
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	358	2240509	16.0
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1578	2240509	70.4
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	484	2240509	21.6
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	614	2240509	27.4
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	314	2240509	14.0
	"Kentucky"	"21"	"Male"	"M"	"2023 (provisional)"	"2023"	"#COVID-19 (U07.1)"	"GR113-137"	551	2240509	24.6
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Septicemia (A40-A41)"	"GR113-010"	352	2240509	15.7
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4679	2240509	208.8
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	738	2240509	32.9
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Alzheimer disease (G30)"	"GR113-052"	438	2240509	19.5
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5071	2240509	226.3
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	769	2240509	34.3
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	298	2240509	13.3
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1284	2240509	57.3
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	398	2240509	17.8
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	478	2240509	21.3
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	286	2240509	12.8
	"Kentucky"	"21"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#COVID-19 (U07.1)"	"GR113-137"	277	2240509	12.4
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#Septicemia (A40-A41)"	"GR113-010"	579	2381158	24.3
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4195	2381158	176.2
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	864	2381158	36.3
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#Alzheimer disease (G30)"	"GR113-052"	1729	2381158	72.6
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5448	2381158	228.8
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1400	2381158	58.8
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	393	2381158	16.5
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1246	2381158	52.3
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	582	2381158	24.4
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	555	2381158	23.3
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	365	2381158	15.3
	"Louisiana"	"22"	"Female"	"F"	"2020"	"2020"	"#COVID-19 (U07.1)"	"GR113-137"	3035	2381158	127.5
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#Septicemia (A40-A41)"	"GR113-010"	544	2358856	23.1
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4146	2358856	175.8
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	862	2358856	36.5
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#Alzheimer disease (G30)"	"GR113-052"	1461	2358856	61.9
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5475	2358856	232.1
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1513	2358856	64.1
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	301	2358856	12.8
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1126	2358856	47.7
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	539	2358856	22.9
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	538	2358856	22.8
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	311	2358856	13.2
	"Louisiana"	"22"	"Female"	"F"	"2021"	"2021"	"#COVID-19 (U07.1)"	"GR113-137"	2839	2358856	120.4
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#Septicemia (A40-A41)"	"GR113-010"	551	2342871	23.5
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4261	2342871	181.9
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	784	2342871	33.5
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#Alzheimer disease (G30)"	"GR113-052"	1383	2342871	59.0
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5551	2342871	236.9
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1536	2342871	65.6
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	283	2342871	12.1
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1171	2342871	50.0
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	502	2342871	21.4
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	556	2342871	23.7
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	315	2342871	13.4
	"Louisiana"	"22"	"Female"	"F"	"2022"	"2022"	"#COVID-19 (U07.1)"	"GR113-137"	1084	2342871	46.3
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Septicemia (A40-A41)"	"GR113-010"	504	2342871	21.5
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4291	2342871	183.2
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	703	2342871	30.0
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Alzheimer disease (G30)"	"GR113-052"	1314	2342871	56.1
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5307	2342871	226.5
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1410	2342871	60.2
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	284	2342871	12.1
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1225	2342871	52.3
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	528	2342871	22.5
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	551	2342871	23.5
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	299	2342871	12.8
	"Louisiana"	"22"	"Female"	"F"	"2023 (provisional)"	"2023"	"#COVID-19 (U07.1)"	"GR113-137"	266	2342871	11.4
	"Louisiana"	"22"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Septicemia (A40-A41)"	"GR113-010"	449	2342871	19.2
