"Notes"	"Residence Census Region"	"Residence Census Region Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2019"	"2019/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2050	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2019"	"2019/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	783	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2019"	"2019/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	796	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2019"	"2019/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	597	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"#Septicemia (A40-A41)"	"GR113-010"	749	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	9109	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1262	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"#Alzheimer disease (G30)"	"GR113-052"	1327	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11325	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2037	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1228	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2327	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	866	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	902	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Mar., 2019"	"2019/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	662	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"#Septicemia (A40-A41)"	"GR113-010"	717	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	8590	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1161	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"#Alzheimer disease (G30)"	"GR113-052"	1225	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10202	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1786	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1009	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2001	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	720	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	820	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Apr., 2019"	"2019/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	632	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"#Septicemia (A40-A41)"	"GR113-010"	580	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	8793	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1075	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"#Alzheimer disease (G30)"	"GR113-052"	1084	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10035	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1783	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	770	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2031	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	755	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	754	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"May, 2019"	"2019/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	589	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"#Septicemia (A40-A41)"	"GR113-010"	563	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	8532	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1104	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"#Alzheimer disease (G30)"	"GR113-052"	1108	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	9617	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1653	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	695	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1916	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	685	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	759	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jun., 2019"	"2019/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	551	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"#Septicemia (A40-A41)"	"GR113-010"	628	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	8834	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1096	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"#Alzheimer disease (G30)"	"GR113-052"	1121	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	9715	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1746	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	686	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1818	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	696	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	722	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jul., 2019"	"2019/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	603	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"#Septicemia (A40-A41)"	"GR113-010"	589	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	8958	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1042	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"#Alzheimer disease (G30)"	"GR113-052"	1133	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	9432	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1769	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	672	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1652	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	672	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	723	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Aug., 2019"	"2019/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	614	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"#Septicemia (A40-A41)"	"GR113-010"	605	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	8616	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	994	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"#Alzheimer disease (G30)"	"GR113-052"	1151	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	9314	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1735	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	604	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1624	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	666	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	755	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Sep., 2019"	"2019/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	583	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"#Septicemia (A40-A41)"	"GR113-010"	642	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	9048	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1073	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"#Alzheimer disease (G30)"	"GR113-052"	1293	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10014	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1845	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	742	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1713	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	722	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	803	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Oct., 2019"	"2019/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	720	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"#Septicemia (A40-A41)"	"GR113-010"	634	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	8953	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1125	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"#Alzheimer disease (G30)"	"GR113-052"	1320	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10227	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1896	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	726	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1762	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	725	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	884	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Nov., 2019"	"2019/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	664	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"#Septicemia (A40-A41)"	"GR113-010"	720	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	9091	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1240	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"#Alzheimer disease (G30)"	"GR113-052"	1509	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11207	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2031	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	946	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2077	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	755	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	916	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Dec., 2019"	"2019/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	808	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"#Septicemia (A40-A41)"	"GR113-010"	745	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	9324	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1269	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"#Alzheimer disease (G30)"	"GR113-052"	1290	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11330	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2072	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1313	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2254	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	934	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	900	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Jan., 2020"	"2020/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	662	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"#Septicemia (A40-A41)"	"GR113-010"	686	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	8718	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1136	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"#Alzheimer disease (G30)"	"GR113-052"	1215	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10480	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1853	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1206	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2112	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	844	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Feb., 2020"	"2020/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	811	Not Applicable	Not Applicable
