"Notes"	"Residence State"	"Residence State Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2021"	"2021/12"	"#Alzheimer disease (G30)"	"GR113-052"	35	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2021"	"2021/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	88	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2021"	"2021/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	53	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2021"	"2021/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2021"	"2021/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2021"	"2021/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2021"	"2021/12"	"#COVID-19 (U07.1)"	"GR113-137"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	113	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"#Alzheimer disease (G30)"	"GR113-052"	31	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	110	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	51	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2022"	"2022/01"	"#COVID-19 (U07.1)"	"GR113-137"	47	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2022"	"2022/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	108	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2022"	"2022/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2022"	"2022/02"	"#Alzheimer disease (G30)"	"GR113-052"	31	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2022"	"2022/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	88	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2022"	"2022/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	38	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2022"	"2022/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2022"	"2022/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2022"	"2022/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2022"	"2022/02"	"#COVID-19 (U07.1)"	"GR113-137"	27	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2022"	"2022/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	93	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2022"	"2022/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2022"	"2022/03"	"#Alzheimer disease (G30)"	"GR113-052"	24	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2022"	"2022/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	81	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2022"	"2022/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	43	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2022"	"2022/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2022"	"2022/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2022"	"2022/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	99	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2022"	"2022/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2022"	"2022/04"	"#Alzheimer disease (G30)"	"GR113-052"	33	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2022"	"2022/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	81	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2022"	"2022/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	40	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2022"	"2022/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2022"	"2022/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	107	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2022"	"2022/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2022"	"2022/05"	"#Alzheimer disease (G30)"	"GR113-052"	47	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2022"	"2022/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	114	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2022"	"2022/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	44	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2022"	"2022/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2022"	"2022/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2022"	"2022/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2022"	"2022/05"	"#COVID-19 (U07.1)"	"GR113-137"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2022"	"2022/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	102	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2022"	"2022/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2022"	"2022/06"	"#Alzheimer disease (G30)"	"GR113-052"	36	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2022"	"2022/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	113	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2022"	"2022/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	41	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2022"	"2022/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2022"	"2022/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2022"	"2022/06"	"#COVID-19 (U07.1)"	"GR113-137"	22	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jul., 2022"	"2022/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	99	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jul., 2022"	"2022/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jul., 2022"	"2022/07"	"#Alzheimer disease (G30)"	"GR113-052"	36	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jul., 2022"	"2022/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	88	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jul., 2022"	"2022/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	34	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jul., 2022"	"2022/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jul., 2022"	"2022/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jul., 2022"	"2022/07"	"#COVID-19 (U07.1)"	"GR113-137"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Aug., 2022"	"2022/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	111	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Aug., 2022"	"2022/08"	"#Alzheimer disease (G30)"	"GR113-052"	39	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Aug., 2022"	"2022/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	102	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Aug., 2022"	"2022/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	46	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Aug., 2022"	"2022/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Aug., 2022"	"2022/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Aug., 2022"	"2022/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Aug., 2022"	"2022/08"	"#COVID-19 (U07.1)"	"GR113-137"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Sep., 2022"	"2022/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	92	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Sep., 2022"	"2022/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Sep., 2022"	"2022/09"	"#Alzheimer disease (G30)"	"GR113-052"	30	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Sep., 2022"	"2022/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	95	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Sep., 2022"	"2022/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	41	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Sep., 2022"	"2022/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Sep., 2022"	"2022/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Sep., 2022"	"2022/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Oct., 2022"	"2022/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	94	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Oct., 2022"	"2022/10"	"#Alzheimer disease (G30)"	"GR113-052"	33	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Oct., 2022"	"2022/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	104	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Oct., 2022"	"2022/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	48	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Oct., 2022"	"2022/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Oct., 2022"	"2022/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Oct., 2022"	"2022/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Oct., 2022"	"2022/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Oct., 2022"	"2022/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Nov., 2022"	"2022/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	99	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Nov., 2022"	"2022/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Nov., 2022"	"2022/11"	"#Alzheimer disease (G30)"	"GR113-052"	37	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Nov., 2022"	"2022/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	91	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Nov., 2022"	"2022/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	46	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Nov., 2022"	"2022/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	22	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Nov., 2022"	"2022/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Nov., 2022"	"2022/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Nov., 2022"	"2022/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2022"	"2022/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	96	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2022"	"2022/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2022"	"2022/12"	"#Alzheimer disease (G30)"	"GR113-052"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2022"	"2022/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	94	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2022"	"2022/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2022"	"2022/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2022"	"2022/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2022"	"2022/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Dec., 2022"	"2022/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2023 (provisional)"	"2023/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	114	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2023 (provisional)"	"2023/01"	"#Alzheimer disease (G30)"	"GR113-052"	43	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2023 (provisional)"	"2023/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	87	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2023 (provisional)"	"2023/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	42	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2023 (provisional)"	"2023/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2023 (provisional)"	"2023/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2023 (provisional)"	"2023/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2023 (provisional)"	"2023/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jan., 2023 (provisional)"	"2023/01"	"#COVID-19 (U07.1)"	"GR113-137"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2023 (provisional)"	"2023/02"	"#Septicemia (A40-A41)"	"GR113-010"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2023 (provisional)"	"2023/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	95	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2023 (provisional)"	"2023/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2023 (provisional)"	"2023/02"	"#Alzheimer disease (G30)"	"GR113-052"	22	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2023 (provisional)"	"2023/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	90	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2023 (provisional)"	"2023/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	40	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Feb., 2023 (provisional)"	"2023/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2023 (provisional)"	"2023/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	121	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2023 (provisional)"	"2023/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2023 (provisional)"	"2023/03"	"#Alzheimer disease (G30)"	"GR113-052"	27	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2023 (provisional)"	"2023/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	116	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2023 (provisional)"	"2023/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	45	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2023 (provisional)"	"2023/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2023 (provisional)"	"2023/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2023 (provisional)"	"2023/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Mar., 2023 (provisional)"	"2023/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2023 (provisional)"	"2023/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	103	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2023 (provisional)"	"2023/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2023 (provisional)"	"2023/04"	"#Alzheimer disease (G30)"	"GR113-052"	31	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2023 (provisional)"	"2023/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	80	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2023 (provisional)"	"2023/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	49	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2023 (provisional)"	"2023/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2023 (provisional)"	"2023/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Apr., 2023 (provisional)"	"2023/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2023 (provisional)"	"2023/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	91	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2023 (provisional)"	"2023/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2023 (provisional)"	"2023/05"	"#Alzheimer disease (G30)"	"GR113-052"	37	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2023 (provisional)"	"2023/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	92	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2023 (provisional)"	"2023/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	46	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"May, 2023 (provisional)"	"2023/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2023 (provisional)"	"2023/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	93	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2023 (provisional)"	"2023/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2023 (provisional)"	"2023/06"	"#Alzheimer disease (G30)"	"GR113-052"	36	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2023 (provisional)"	"2023/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	69	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2023 (provisional)"	"2023/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2023 (provisional)"	"2023/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2023 (provisional)"	"2023/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jun., 2023 (provisional)"	"2023/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Female"	"F"	"Jul., 2023 (provisional)"	"2023/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	103	Not Applicable	Not Applicable
